Date,Price
12/28/2020,40673.20
12/29/2020,41164.90
12/30/2020,40813.70
12/31/2020,41516.20
1/4/2021,42288.90
1/5/2021,44045.10
1/6/2021,43834.30
1/7/2021,43904.60
1/8/2021,44466.50
1/11/2021,45450.00
1/12/2021,46222.70
1/13/2021,46714.50
1/14/2021,46644.20
1/15/2021,46784.70
1/18/2021,46574.00
1/19/2021,43553.30
1/20/2021,44466.50
1/21/2021,46082.20
1/22/2021,46995.40
1/25/2021,47065.70
1/26/2021,46363.20
1/27/2021,44255.80
1/28/2021,41164.90
1/29/2021,44045.10
2/1/2021,44607.00
2/2/2021,46363.20
2/3/2021,49173.10
2/4/2021,50929.30
2/5/2021,51210.30
2/8/2021,50086.30
2/9/2021,52404.50
2/17/2021,54722.70
2/18/2021,54933.40
2/19/2021,53809.40
2/22/2021,53949.90
2/23/2021,53036.70
2/24/2021,52966.50
2/25/2021,53528.40
2/26/2021,53528.40
3/1/2021,54722.70
3/2/2021,54722.70
3/3/2021,54582.20
3/4/2021,53317.70
3/5/2021,53317.70
3/8/2021,53247.50
3/9/2021,52685.50
3/10/2021,53598.70
3/11/2021,53879.70
3/12/2021,53739.20
3/15/2021,53739.20
3/16/2021,56900.30
3/17/2021,56759.80
3/18/2021,56900.30
3/19/2021,56057.40
3/22/2021,55284.60
3/23/2021,55354.90
3/24/2021,54090.40
3/25/2021,53809.40
3/26/2021,53458.00
3/29/2021,54512.00
3/30/2021,54161.00
3/31/2021,54582.00
4/1/2021,55987.00
4/2/2021,56057.00
4/5/2021,55917.00
4/6/2021,55776.00
4/7/2021,55917.00
4/8/2021,55917.00
4/9/2021,57673.00
4/12/2021,57673.00
4/13/2021,56690.00
4/14/2021,56900.00
4/15/2021,56198.00
4/16/2021,55987.00
4/19/2021,57252.00
4/20/2021,58235.00
4/22/2021,56198.00
4/23/2021,58305.00
4/26/2021,56900.00
4/27/2021,56690.00
4/28/2021,56760.00
4/29/2021,56830.00
5/4/2021,58235.00
5/5/2021,58235.00
5/6/2021,58095.00
5/7/2021,58305.00
5/10/2021,60272.00
5/11/2021,59851.00
5/12/2021,59991.00
5/13/2021,59008.00
5/14/2021,59570.00
5/17/2021,60202.00
5/18/2021,61115.00
5/19/2021,63785.00
5/20/2021,67086.00
5/21/2021,65892.00
5/24/2021,65681.00
5/25/2021,65892.00
5/26/2021,66946.00
5/27/2021,65892.00
5/28/2021,66594.00
5/31/2021,68772.00
6/1/2021,70994.00
6/2/2021,69690.00
6/3/2021,69445.00
6/4/2021,69038.00
6/7/2021,67407.00
6/8/2021,65859.00
6/9/2021,66592.00
6/10/2021,66755.00
6/11/2021,68059.00
6/14/2021,68304.00
6/15/2021,67815.00
6/16/2021,67733.00
6/17/2021,67326.00
6/18/2021,68304.00
6/21/2021,69771.00
6/22/2021,69608.00
6/23/2021,69201.00
6/24/2021,69038.00
6/25/2021,69445.00
6/28/2021,69853.00
6/29/2021,72216.00
6/30/2021,71727.00
7/1/2021,72461.00
7/2/2021,74906.00
7/5/2021,75558.00
7/6/2021,70912.00
7/7/2021,73765.00
7/8/2021,73195.00
7/9/2021,73113.00
7/12/2021,70179.00
7/13/2021,70912.00
7/14/2021,69445.00
7/15/2021,69608.00
7/16/2021,70749.00
7/19/2021,69038.00
7/20/2021,70749.00
7/21/2021,70586.00
7/22/2021,72868.00
7/23/2021,73765.00
7/26/2021,76373.00
7/27/2021,75966.00
7/28/2021,74988.00
7/29/2021,76129.00
7/30/2021,76618.00
8/2/2021,77922.00
8/3/2021,78085.00
8/4/2021,77922.00
8/5/2021,78737.00
8/6/2021,78737.00
8/9/2021,79471.00
8/10/2021,79715.00
8/11/2021,78330.00
8/12/2021,76455.00
8/13/2021,77433.00
8/16/2021,77927.00
8/17/2021,77268.00
8/18/2021,77433.00
8/19/2021,77845.00
8/20/2021,76444.00
8/23/2021,74962.00
8/24/2021,75703.00
8/25/2021,75703.00
8/26/2021,75291.00
8/27/2021,75785.00
8/30/2021,75950.00
8/31/2021,76115.00
9/1/2021,76115.00
9/6/2021,78174.00
9/7/2021,77021.00
9/8/2021,76692.00
9/9/2021,76774.00
9/10/2021,77021.00
9/13/2021,76609.00
9/14/2021,77268.00
9/15/2021,77515.00
9/16/2021,78010.00
9/17/2021,78833.00
9/20/2021,77762.00
9/21/2021,77021.00
9/22/2021,76774.00
9/23/2021,76692.00
9/24/2021,76362.00
9/27/2021,75868.00
9/28/2021,76609.00
9/29/2021,76774.00
9/30/2021,76609.00
10/1/2021,76527.00
10/4/2021,77927.00
10/5/2021,77762.00
10/6/2021,77762.00
10/7/2021,77680.00
10/8/2021,81469.00
10/11/2021,81716.00
10/12/2021,81552.00
10/13/2021,81881.00
10/14/2021,81387.00
10/15/2021,81469.00
10/18/2021,81552.00
10/19/2021,81222.00
10/20/2021,80398.00
10/21/2021,79657.00
10/22/2021,79245.00
10/25/2021,78174.00
10/26/2021,79822.00
10/27/2021,80893.00
10/28/2021,80728.00
10/29/2021,79822.00
11/1/2021,78916.00
11/2/2021,79163.00
11/3/2021,79163.00
11/4/2021,79080.00
11/5/2021,80398.00
11/8/2021,80234.00
11/9/2021,79410.00
11/10/2021,79904.00
11/11/2021,79080.00
11/12/2021,80728.00
11/15/2021,80151.00
11/16/2021,80975.00
11/17/2021,80975.00
11/18/2021,79492.00
11/19/2021,78504.00
11/22/2021,78257.00
11/23/2021,79575.00
11/24/2021,80646.00
11/25/2021,82375.00
11/26/2021,81469.00
11/29/2021,80810.00
11/30/2021,79987.00
12/1/2021,80893.00
12/2/2021,80069.00
12/3/2021,78669.00
12/6/2021,77845.00
12/7/2021,79080.00
12/8/2021,78751.00
12/9/2021,79904.00
12/10/2021,78916.00
12/13/2021,79080.00
12/14/2021,78833.00
12/15/2021,78998.00
12/16/2021,78669.00
12/17/2021,79410.00
12/20/2021,78916.00
12/21/2021,78421.00
12/22/2021,78257.00
12/23/2021,76774.00
12/24/2021,77268.00
12/27/2021,77845.00
12/28/2021,77845.00
12/29/2021,77103.00
12/30/2021,77103.00
12/31/2021,76609.00
1/4/2022,77021.00
1/5/2022,77103.00
1/6/2022,77021.00
1/7/2022,76939.00
1/10/2022,75785.00
1/11/2022,73726.00
1/12/2022,73808.00
1/13/2022,75868.00
1/14/2022,75209.00
1/17/2022,73314.00
1/18/2022,72573.00
1/19/2022,72738.00
1/20/2022,73149.00
1/21/2022,72655.00
1/24/2022,70266.00
1/25/2022,71255.00
1/26/2022,70843.00
1/27/2022,70761.00
1/28/2022,73726.00
2/7/2022,73726.00
2/8/2022,74632.00
2/9/2022,74715.00
2/10/2022,75785.00
2/11/2022,75456.00
2/14/2022,74962.00
2/15/2022,75044.00
2/16/2022,75209.00
2/17/2022,76444.00
2/18/2022,75950.00
2/21/2022,77021.00
2/22/2022,76527.00
2/23/2022,76609.00
2/24/2022,75785.00
2/25/2022,76033.00
2/28/2022,76856.00
3/1/2022,76939.00
3/2/2022,76692.00
3/3/2022,76939.00
3/4/2022,77021.00
3/7/2022,77268.00
3/8/2022,78092.00
3/9/2022,78669.00
3/10/2022,77927.00
3/11/2022,76774.00
3/14/2022,75621.00
3/15/2022,74962.00
3/16/2022,75456.00
3/17/2022,75785.00
3/18/2022,78339.00
3/21/2022,78504.00
3/22/2022,79410.00
3/23/2022,79492.00
3/24/2022,79080.00
3/25/2022,78833.00
3/28/2022,80810.00
3/29/2022,86412.00
3/30/2022,87318.00
3/31/2022,88142.00
4/1/2022,91437.00
4/4/2022,90036.00
4/5/2022,89789.00
4/6/2022,93084.00
4/7/2022,93331.00
4/8/2022,89377.00
4/12/2022,90448.00
4/13/2022,94814.00
4/14/2022,96050.00
4/15/2022,94732.00
4/18/2022,95144.00
4/19/2022,92261.00
4/20/2022,92261.00
4/21/2022,92261.00
4/22/2022,91519.00
4/25/2022,85176.00
4/26/2022,85918.00
4/27/2022,84847.00
4/28/2022,86906.00
4/29/2022,86494.00
5/4/2022,86082.00
5/5/2022,86247.00
5/6/2022,82540.00
5/9/2022,77433.00
5/10/2022,81057.00
5/11/2022,83941.00
5/12/2022,78751.00
5/13/2022,77103.00
5/16/2022,76774.00
5/17/2022,82128.00
5/18/2022,80481.00
5/19/2022,79904.00
5/20/2022,80316.00
5/23/2022,79492.00
5/24/2022,80893.00
5/25/2022,86494.00
5/26/2022,86988.00
5/27/2022,92096.00
5/30/2022,91684.00
5/31/2022,90531.00
6/1/2022,92096.00
6/2/2022,91849.00
6/3/2022,93908.00
6/6/2022,93084.00
6/7/2022,95226.00
6/8/2022,94732.00
6/9/2022,94979.00
6/10/2022,90613.00
6/13/2022,85209.00
6/14/2022,88076.00
6/15/2022,89460.00
6/16/2022,90943.00
6/17/2022,90943.00
6/20/2022,90943.00
6/21/2022,88076.00
6/22/2022,83529.00
6/23/2022,84517.00
6/24/2022,84517.00
6/27/2022,85506.00
6/28/2022,88669.00
6/29/2022,88966.00
6/30/2022,85209.00
7/1/2022,86989.00
7/4/2022,85703.00
7/5/2022,84418.00
7/6/2022,82540.00
7/7/2022,82145.00
7/8/2022,82639.00
7/11/2022,81848.00
7/12/2022,82540.00
7/13/2022,81552.00
7/14/2022,81848.00
7/15/2022,81255.00
7/18/2022,82046.00
7/19/2022,82046.00
7/20/2022,83924.00
7/21/2022,84023.00
7/22/2022,84122.00
7/25/2022,84418.00
7/26/2022,83825.00
7/27/2022,84221.00
7/28/2022,83924.00
7/29/2022,82540.00
8/1/2022,83035.00
8/2/2022,84023.00
8/3/2022,83825.00
8/4/2022,85110.00
8/5/2022,84814.00
8/8/2022,85012.00
8/9/2022,85209.00
8/10/2022,85012.00
8/11/2022,85012.00
8/12/2022,85506.00
8/15/2022,87878.00
8/16/2022,87680.00
8/17/2022,87285.00
8/18/2022,87285.00
8/19/2022,85901.00
8/22/2022,85802.00
8/23/2022,86000.00
8/24/2022,86200.00
8/25/2022,86300.00
8/26/2022,87200.00
8/29/2022,86500.00
8/30/2022,86400.00
8/31/2022,86600.00
9/5/2022,86200.00
9/6/2022,85800.00
9/7/2022,84000.00
9/8/2022,84300.00
9/9/2022,84300.00
9/12/2022,84600.00
9/13/2022,84600.00
9/14/2022,84000.00
9/15/2022,83700.00
9/16/2022,82500.00
9/19/2022,83100.00
9/20/2022,83400.00
9/21/2022,82300.00
9/22/2022,82900.00
9/23/2022,82400.00
9/26/2022,81500.00
9/27/2022,80500.00
9/28/2022,78000.00
9/29/2022,77000.00
9/30/2022,80500.00
10/3/2022,77000.00
10/4/2022,77500.00
10/5/2022,78400.00
10/6/2022,76500.00
10/7/2022,74000.00
10/10/2022,74000.00
10/11/2022,71000.00
10/12/2022,72400.00
10/13/2022,73000.00
10/14/2022,74000.00
10/17/2022,73800.00
10/18/2022,74900.00
10/19/2022,75500.00
10/20/2022,77800.00
10/21/2022,73900.00
10/24/2022,71100.00
10/25/2022,73200.00
10/26/2022,73800.00
10/27/2022,75800.00
10/28/2022,75000.00
10/31/2022,75600.00
11/1/2022,75500.00
11/2/2022,74000.00
11/3/2022,74100.00
11/4/2022,72900.00
11/7/2022,72600.00
11/8/2022,73300.00
11/9/2022,74000.00
11/10/2022,73000.00
11/11/2022,72800.00
11/14/2022,70800.00
11/15/2022,65900.00
11/16/2022,69300.00
11/17/2022,71000.00
11/18/2022,71500.00
11/21/2022,70100.00
11/22/2022,70500.00
11/23/2022,70500.00
11/24/2022,70500.00
11/25/2022,72000.00
11/28/2022,74300.00
11/29/2022,74300.00
11/30/2022,74600.00
12/1/2022,74700.00
12/2/2022,77400.00
12/5/2022,78300.00
12/6/2022,76000.00
12/7/2022,76500.00
12/8/2022,77000.00
12/9/2022,78000.00
12/12/2022,77000.00
12/13/2022,77200.00
12/14/2022,76300.00
12/15/2022,77700.00
12/16/2022,77900.00
12/19/2022,76600.00
12/20/2022,76600.00
12/21/2022,77200.00
12/22/2022,77200.00
12/23/2022,78000.00
12/26/2022,76400.00
12/27/2022,76500.00
12/28/2022,76700.00
12/29/2022,76200.00
12/30/2022,76900.00
1/3/2023,80000.00
1/4/2023,80000.00
1/5/2023,80600.00
1/6/2023,80300.00
1/9/2023,80300.00
1/10/2023,80400.00
1/11/2023,80900.00
1/12/2023,80700.00
1/13/2023,80000.00
1/16/2023,80800.00
1/17/2023,82000.00
1/18/2023,83400.00
1/19/2023,83900.00
1/27/2023,84000.00
1/30/2023,83700.00
1/31/2023,83500.00
2/1/2023,82000.00
2/2/2023,81900.00
2/3/2023,80100.00
2/6/2023,80500.00
2/7/2023,80700.00
2/8/2023,81200.00
2/9/2023,80700.00
2/10/2023,80700.00
2/13/2023,80700.00
2/14/2023,80800.00
2/15/2023,81600.00
2/16/2023,81600.00
2/17/2023,81600.00
2/20/2023,82800.00
2/21/2023,82800.00
2/22/2023,81800.00
2/23/2023,81400.00
2/24/2023,80800.00
2/27/2023,80300.00
2/28/2023,80500.00
3/1/2023,80500.00
3/2/2023,80000.00
3/3/2023,78500.00
3/6/2023,78200.00
3/7/2023,78800.00
3/8/2023,79500.00
3/9/2023,80600.00
3/10/2023,79500.00
3/13/2023,78900.00
3/14/2023,78700.00
3/15/2023,80500.00
3/16/2023,79200.00
3/17/2023,79000.00
3/20/2023,77600.00
3/21/2023,78100.00
3/22/2023,78500.00
3/23/2023,78000.00
3/24/2023,78600.00
3/27/2023,79100.00
3/28/2023,79200.00
3/29/2023,79000.00
3/30/2023,79100.00
3/31/2023,79100.00
4/3/2023,80900.00
4/4/2023,80500.00
4/5/2023,80600.00
4/6/2023,80300.00
4/7/2023,80500.00
4/10/2023,80300.00
4/11/2023,80300.00
4/12/2023,80300.00
4/13/2023,79600.00
4/14/2023,79600.00
4/17/2023,79600.00
4/18/2023,79400.00
4/19/2023,79300.00
4/20/2023,79400.00
4/21/2023,79300.00
4/24/2023,79100.00
4/25/2023,78400.00
4/26/2023,78300.00
4/27/2023,78300.00
4/28/2023,77500.00
5/4/2023,78500.00
5/5/2023,78400.00
5/8/2023,78500.00
5/9/2023,78900.00
5/10/2023,79000.00
5/11/2023,79100.00
5/12/2023,80500.00
5/15/2023,81000.00
5/16/2023,81500.00
5/17/2023,81500.00
5/18/2023,82900.00
5/19/2023,82800.00
5/22/2023,82500.00
5/23/2023,82000.00
5/24/2023,81300.00
5/25/2023,83200.00
5/26/2023,83100.00
5/29/2023,83100.00
5/30/2023,84000.00
5/31/2023,84100.00
6/1/2023,83500.00
6/2/2023,83800.00
6/5/2023,85000.00
6/6/2023,85300.00
6/7/2023,85000.00
6/8/2023,83600.00
6/9/2023,84600.00
6/12/2023,84900.00
6/13/2023,84400.00
6/14/2023,84200.00
6/15/2023,84100.00
6/16/2023,84500.00
6/19/2023,84700.00
6/20/2023,85500.00
6/21/2023,85800.00
6/22/2023,85500.00
6/23/2023,85100.00
6/26/2023,85800.00
6/27/2023,87300.00
6/28/2023,87000.00
6/29/2023,86500.00
6/30/2023,86000.00
7/3/2023,86400.00
7/4/2023,87000.00
7/5/2023,74800.00
7/6/2023,74600.00
7/7/2023,75300.00
7/10/2023,75300.00
7/11/2023,75000.00
7/12/2023,75300.00
7/13/2023,75800.00
7/14/2023,78300.00
7/17/2023,79000.00
7/18/2023,78700.00
7/19/2023,78500.00
7/20/2023,80300.00
7/21/2023,81000.00
7/24/2023,81000.00
7/25/2023,81300.00
7/26/2023,82700.00
7/27/2023,83700.00
7/28/2023,84400.00
7/31/2023,85600.00
8/1/2023,84500.00
8/2/2023,83500.00
8/3/2023,83700.00
8/4/2023,83300.00
8/7/2023,84500.00
8/8/2023,84200.00
8/9/2023,83100.00
8/10/2023,82200.00
8/11/2023,82000.00
8/14/2023,82600.00
8/15/2023,84000.00
8/16/2023,85100.00
8/17/2023,86000.00
8/18/2023,85500.00
8/21/2023,85900.00
8/22/2023,86500.00
8/23/2023,86500.00
8/24/2023,90000.00
8/25/2023,90600.00
8/28/2023,94000.00
8/29/2023,93600.00
8/30/2023,96600.00
8/31/2023,96700.00
9/5/2023,96800.00
9/6/2023,99000.00
9/7/2023,97900.00
9/8/2023,97600.00
9/11/2023,97400.00
9/12/2023,98900.00
9/13/2023,98000.00
9/14/2023,95900.00
9/15/2023,97500.00
9/18/2023,96900.00
9/19/2023,98400.00
9/20/2023,98500.00
9/21/2023,96800.00
9/22/2023,96700.00
9/25/2023,94300.00
9/26/2023,93500.00
9/27/2023,94300.00
9/28/2023,94000.00
9/29/2023,92800.00
10/2/2023,93200.00
10/3/2023,92200.00
10/4/2023,92500.00
10/5/2023,91600.00
10/6/2023,92700.00
10/9/2023,95600.00
10/10/2023,96300.00
10/11/2023,97000.00
10/12/2023,96400.00
10/13/2023,96100.00
10/16/2023,96800.00
10/17/2023,93100.00
10/18/2023,93000.00
10/19/2023,92000.00
10/20/2023,92900.00
10/23/2023,91000.00
10/24/2023,92000.00
10/25/2023,90900.00
10/26/2023,86800.00
10/27/2023,87000.00
10/30/2023,85000.00
10/31/2023,83000.00
11/1/2023,85400.00
11/2/2023,89000.00
11/3/2023,87000.00
11/6/2023,88500.00
11/7/2023,88300.00
11/8/2023,92600.00
11/9/2023,92500.00
11/10/2023,91500.00
11/13/2023,91400.00
11/14/2023,92600.00
